ID,Signal
Q6X1T6_Sanofi_Pasteur_383,1.7645508
Q6X1T6_Sanofi_Pasteur_384,1.8285296
Q6X1T6_Sanofi_Pasteur_385,1.6255858
Q6X1T6_Sanofi_Pasteur_386,0.77582073
Q6X1T6_Sanofi_Pasteur_387,0.59895945
Q6X1T6_Sanofi_Pasteur_388,0.6884442
Q6X1T6_Sanofi_Pasteur_389,0.8194319
Q6X1T6_Sanofi_Pasteur_390,0.8822718
Q6X1T6_Sanofi_Pasteur_391,0.5922192
Q6X1T6_Sanofi_Pasteur_392,0.581385
Q6X1T6_Sanofi_Pasteur_393,0.42048824
Q6X1T6_Sanofi_Pasteur_394,0.6543173
Q6X1T6_Sanofi_Pasteur_395,0.26431966
Q6X1T6_Sanofi_Pasteur_396,0.62595075
Q6X1T6_Sanofi_Pasteur_397,0.7828297
Q6X1T6_Sanofi_Pasteur_398,0.44992018
Q6X1T6_Sanofi_Pasteur_399,0.16817376
Q6X1T6_Sanofi_Pasteur_400,0.2626652
Q6X1T6_Sanofi_Pasteur_401,-0.17442572
Q6X1T6_Sanofi_Pasteur_402,-0.45812172
Q6X1T6_Sanofi_Pasteur_403,-0.5956119
Q6X1T6_Sanofi_Pasteur_404,-0.46160567
Q6X1T6_Sanofi_Pasteur_424,1.1029922
Q6X1T6_Sanofi_Pasteur_425,-0.038277786
Q6X1T6_Sanofi_Pasteur_426,-0.035306554
Q6X1T6_Sanofi_Pasteur_427,-0.5220481
Q6X1T6_Sanofi_Pasteur_428,0.9172415
Q6X1T6_Sanofi_Pasteur_429,1.0202547
Q6X1T6_Sanofi_Pasteur_430,0.64585334
Q6X1T6_Sanofi_Pasteur_431,0.7123674
Q6X1T6_Sanofi_Pasteur_432,0.40088004
Q6X1T6_Sanofi_Pasteur_433,0.10301396
Q6X1T6_Sanofi_Pasteur_434,0.5385086
Q6X1T6_Sanofi_Pasteur_435,1.2304522
Q6X1T6_Sanofi_Pasteur_436,1.1260991
Q6X1T6_Sanofi_Pasteur_437,0.70401263
Q6X1T6_Sanofi_Pasteur_438,0.3508752
Q6X1T6_Sanofi_Pasteur_439,0.17097111
Q6X1T6_Sanofi_Pasteur_440,-0.13157287
Q6X1T6_Sanofi_Pasteur_441,0.3775277
Q6X1T6_Sanofi_Pasteur_442,0.27276027
Q6X1T6_Sanofi_Pasteur_443,0.94469357
Q6X1T6_Sanofi_Pasteur_444,1.1436338
Q6X1T6_Sanofi_Pasteur_445,1.4006933
Q6X1T6_Sanofi_Pasteur_446,1.2678624
Q6X1T6_Sanofi_Pasteur_447,1.2899815
Q6X1T6_Sanofi_Pasteur_448,0.8753033
Q6X1T6_Sanofi_Pasteur_449,1.009791
Q6X1T6_Sanofi_Pasteur_450,0.6430731
Q6X1T6_Sanofi_Pasteur_451,0.3805021
Q6X1T6_Sanofi_Pasteur_452,0.5049731
Q6X1T6_Sanofi_Pasteur_453,0.9026337
Q6X1T6_Sanofi_Pasteur_456,0.98195964
Q6X1T6_Sanofi_Pasteur_457,1.3051071
Q6X1T6_Sanofi_Pasteur_458,1.0748367
Q6X1T6_Sanofi_Pasteur_459,0.8639723
Q6X1T6_Sanofi_Pasteur_460,1.3047887
Q6X1T6_Sanofi_Pasteur_461,1.0066497
Q6X1T6_Sanofi_Pasteur_462,0.87963
Q6X1T6_Sanofi_Pasteur_463,1.3336804
Q6X1T6_Sanofi_Pasteur_464,0.83627814
Q6X1T6_Sanofi_Pasteur_465,1.294458
Q6X1T6_Sanofi_Pasteur_466,1.0745903
Q6X1T6_Sanofi_Pasteur_468,0.956013
Q6X1T6_Sanofi_Pasteur_471,1.628013
Q6X1T6_Sanofi_Pasteur_472,1.7591785
Q6X1T6_Sanofi_Pasteur_474,2.9529426
Q6X1T6_Sanofi_Pasteur_485,1.8387399
Q6X1T6_Sanofi_Pasteur_488,0.97666186
Q6X1T6_Sanofi_Pasteur_489,0.63685036
Q6X1T6_Sanofi_Pasteur_490,1.0740482
Q6X1T6_Sanofi_Pasteur_491,0.9101606
Q6X1T6_Sanofi_Pasteur_492,1.3701172
Q6X1T6_Sanofi_Pasteur_493,0.78850573
Q6X1T6_Sanofi_Pasteur_494,0.69245744
Q6X1T6_Sanofi_Pasteur_495,1.3460999
Q6X1T6_Sanofi_Pasteur_497,1.4396608
Q6X1T6_Sanofi_Pasteur_500,1.4854658
Q6X5S5_Sanofi_Pasteur_24,0.5858184
Q6X5S5_Sanofi_Pasteur_25,1.5832635
Q6X5S5_Sanofi_Pasteur_26,1.5976384
Q6X5S5_Sanofi_Pasteur_27,-0.26684532
Q6X5S5_Sanofi_Pasteur_28,-0.4085439
Q6X5S5_Sanofi_Pasteur_29,0.15965179
Q6X5S5_Sanofi_Pasteur_30,-0.48039776
Q6X5S5_Sanofi_Pasteur_31,-0.09605196
Q6X5S5_Sanofi_Pasteur_32,0.32992533
Q6X5S5_Sanofi_Pasteur_33,-0.30803767
Q6X5S5_Sanofi_Pasteur_34,-0.5926099
Q6X5S5_Sanofi_Pasteur_35,0.0840285
Q6X5S5_Sanofi_Pasteur_36,-0.2810785
Q6X5S5_Sanofi_Pasteur_37,0.5458448
Q6X5S5_Sanofi_Pasteur_38,0.8313016
Q6X5S5_Sanofi_Pasteur_39,0.9740705
Q6X5S5_Sanofi_Pasteur_40,0.5219648
Q6X5S5_Sanofi_Pasteur_41,0.44410837
Q6X5S5_Sanofi_Pasteur_42,0.82751995
Q6X5S5_Sanofi_Pasteur_43,1.3516287
Q6X5S5_Sanofi_Pasteur_44,1.5676626
Q6X5S5_Sanofi_Pasteur_45,1.6413
Q6X5S5_Sanofi_Pasteur_46,1.8455788
Q6X5S5_Sanofi_Pasteur_47,1.4491429
Q6X5S5_Sanofi_Pasteur_48,1.429009
Q6X5S5_Sanofi_Pasteur_49,1.2419754
Q6X5S5_Sanofi_Pasteur_50,1.333812
Q6X5S5_Sanofi_Pasteur_51,1.5065566
Q6X5S5_Sanofi_Pasteur_52,0.5791553
Q6X5S5_Sanofi_Pasteur_53,0.26841733
Q6X5S5_Sanofi_Pasteur_54,0.63869417
Q6X5S5_Sanofi_Pasteur_55,0.15588383
Q6X5S5_Sanofi_Pasteur_56,1.6247572
Q6X5S5_Sanofi_Pasteur_57,1.6453896
Q6X5S5_Sanofi_Pasteur_58,1.5619569
Q6X5S5_Sanofi_Pasteur_59,1.6171005
Q6X5S5_Sanofi_Pasteur_60,0.34675348
Q6X5S5_Sanofi_Pasteur_61,-0.021248523
Q6X5S5_Sanofi_Pasteur_67,0.3004988
Q6X5S5_Sanofi_Pasteur_83,-0.8053841
Q6X5S5_Sanofi_Pasteur_86,-0.9032745
Q6X5S5_Sanofi_Pasteur_87,-0.93739325
Q6X5S5_Sanofi_Pasteur_88,-0.8383573
Q6X5S5_Sanofi_Pasteur_89,-0.8138497
Q6X5S5_Sanofi_Pasteur_90,-0.7255452
Q6X5S5_Sanofi_Pasteur_91,-0.8048733
Q6X5S5_Sanofi_Pasteur_92,-0.77619994
Q6X5S5_Sanofi_Pasteur_93,-0.77434397
Q6X5S5_Sanofi_Pasteur_94,-0.41073835
Q6X5S5_Sanofi_Pasteur_95,-0.47740465
Q6X5S5_Sanofi_Pasteur_96,-0.31190795
Q6X5S5_Sanofi_Pasteur_97,-0.48276752
Q6X5S5_Sanofi_Pasteur_98,1.5044489
Q6X5S5_Sanofi_Pasteur_99,1.8347653
Q6X5S5_Sanofi_Pasteur_100,0.44175625
Q6X5S5_Sanofi_Pasteur_101,0.8392163
Q6X5S5_Sanofi_Pasteur_102,1.3268038
Q6X5S5_Sanofi_Pasteur_103,1.7823675
Q6X5S5_Sanofi_Pasteur_104,1.8308384
Q6X5S5_Sanofi_Pasteur_105,2.1653843
Q6X5S5_Sanofi_Pasteur_106,0.85154533
Q6X5S5_Sanofi_Pasteur_107,0.755376
Q6X5S5_Sanofi_Pasteur_108,0.41645402
Q6X5S5_Sanofi_Pasteur_109,0.24654937
Q6X5S5_Sanofi_Pasteur_110,-0.2866725
Q6X5S5_Sanofi_Pasteur_111,0.22815448
Q6X5S5_Sanofi_Pasteur_112,-0.7758247
Q6X5S5_Sanofi_Pasteur_113,-0.596523
Q6X5S5_Sanofi_Pasteur_114,-0.3786367
Q6X5S5_Sanofi_Pasteur_115,0.3597793
Q6X5S5_Sanofi_Pasteur_116,-0.1678078
Q6X5S5_Sanofi_Pasteur_117,-0.4202473
Q6X5S5_Sanofi_Pasteur_118,-0.8399523
Q6X5S5_Sanofi_Pasteur_119,-0.89159274
Q6X5S5_Sanofi_Pasteur_120,0.16751505
Q6X5S5_Sanofi_Pasteur_121,0.47601753
Q6X5S5_Sanofi_Pasteur_122,0.20478632
Q6X5S5_Sanofi_Pasteur_123,0.5031301
Q6X5S5_Sanofi_Pasteur_124,0.5934793
Q6X5S5_Sanofi_Pasteur_125,1.1851649
Q6X5S5_Sanofi_Pasteur_126,1.4380502
Q6X5S5_Sanofi_Pasteur_127,1.0845238
Q6X5S5_Sanofi_Pasteur_128,0.08252371
Q6X5S5_Sanofi_Pasteur_129,-0.62968117
Q6X5S5_Sanofi_Pasteur_130,0.84587747
Q6X5S5_Sanofi_Pasteur_131,1.0194346
Q6X5S5_Sanofi_Pasteur_132,0.54615366
Q6X5S5_Sanofi_Pasteur_133,0.55489707
Q6X5S7_Sanofi_Pasteur_24,0.82891893
Q6X5S7_Sanofi_Pasteur_25,1.2551614
Q6X5S7_Sanofi_Pasteur_26,1.302926
Q6X5S7_Sanofi_Pasteur_27,1.0572582
Q6X5S7_Sanofi_Pasteur_28,1.1156216
Q6X5S7_Sanofi_Pasteur_29,1.1026324
Q6X5S7_Sanofi_Pasteur_30,1.1720738
Q6X5S7_Sanofi_Pasteur_31,1.0372258
Q6X5S7_Sanofi_Pasteur_32,1.4275779
Q6X5S7_Sanofi_Pasteur_33,0.90523297
Q6X5S7_Sanofi_Pasteur_34,0.87959665
Q6X5S7_Sanofi_Pasteur_35,1.1429077
Q6X5S7_Sanofi_Pasteur_36,1.4106385
Q6X5S7_Sanofi_Pasteur_37,1.1275072
Q6X5S7_Sanofi_Pasteur_38,2.3457134
Q6X5S7_Sanofi_Pasteur_40,2.3164225
Q6X5S7_Sanofi_Pasteur_41,2.2737737
Q6X5S7_Sanofi_Pasteur_42,2.5744672
Q6X5S7_Sanofi_Pasteur_43,2.2632167
Q6X5S7_Sanofi_Pasteur_44,1.5682423
Q6X5S7_Sanofi_Pasteur_45,2.9857647
Q6X5S7_Sanofi_Pasteur_46,3.0544403
Q6X5S7_Sanofi_Pasteur_47,2.2656546
Q6X5S7_Sanofi_Pasteur_48,1.9271098
Q6X5S7_Sanofi_Pasteur_49,1.3073019
Q6X5S7_Sanofi_Pasteur_50,0.72012234
Q6X5S7_Sanofi_Pasteur_51,0.13338703
Q6X5S7_Sanofi_Pasteur_52,0.063656166
Q6X5S7_Sanofi_Pasteur_53,-0.7107859
Q6X5S7_Sanofi_Pasteur_54,-0.38752818
Q6X5S7_Sanofi_Pasteur_55,-0.7876566
Q6X5S7_Sanofi_Pasteur_56,-0.7652474
Q6X5S7_Sanofi_Pasteur_57,-0.2972961
Q6X5S7_Sanofi_Pasteur_58,-0.3720792
Q6X5S7_Sanofi_Pasteur_59,0.5093921
Q6X5S7_Sanofi_Pasteur_82,0.45205352
Q6X5S7_Sanofi_Pasteur_83,0.74431735
Q6X5S7_Sanofi_Pasteur_84,1.5414795
Q6X5S7_Sanofi_Pasteur_85,0.64951867
Q6X5S7_Sanofi_Pasteur_86,0.58816737
Q6X5S7_Sanofi_Pasteur_87,-0.616266
Q6X5S7_Sanofi_Pasteur_88,-0.5003887
Q6X5S7_Sanofi_Pasteur_89,-0.7603465
Q6X5S7_Sanofi_Pasteur_90,-0.8326942
Q6X5S7_Sanofi_Pasteur_91,0.55348575
Q6X5S7_Sanofi_Pasteur_92,3.0196297
Q6X5S7_Sanofi_Pasteur_93,0.61382645
Q6X5S7_Sanofi_Pasteur_94,-0.12901387
Q6X5S7_Sanofi_Pasteur_95,0.1397276
Q6X5S7_Sanofi_Pasteur_96,0.54195625
Q6X5S7_Sanofi_Pasteur_97,-0.13986564
Q6X5S7_Sanofi_Pasteur_98,1.4797722
Q6X5S7_Sanofi_Pasteur_99,1.7138442
Q6X5S7_Sanofi_Pasteur_100,0.7836966
Q6X5S7_Sanofi_Pasteur_101,0.94751424
Q6X5S7_Sanofi_Pasteur_102,1.1173214
Q6X5S7_Sanofi_Pasteur_103,1.7002803
Q6X5S7_Sanofi_Pasteur_104,1.8061001
Q6X5S7_Sanofi_Pasteur_105,2.3036408
Q6X5S7_Sanofi_Pasteur_106,1.6615965
Q6X5S7_Sanofi_Pasteur_107,1.088545
Q6X5S7_Sanofi_Pasteur_108,0.75152665
Q6X5S7_Sanofi_Pasteur_109,0.12994933
Q6X5S7_Sanofi_Pasteur_110,0.7149279
Q6X5S7_Sanofi_Pasteur_111,0.46415058
Q6X5S7_Sanofi_Pasteur_112,0.30543613
Q6X5S7_Sanofi_Pasteur_113,0.78252816
Q6X5S7_Sanofi_Pasteur_114,0.86703444
Q6X5S7_Sanofi_Pasteur_115,-0.401862
Q6X5S7_Sanofi_Pasteur_116,-0.9227437
Q6X5S7_Sanofi_Pasteur_117,0.25019985
Q6X5S7_Sanofi_Pasteur_118,-0.40855065
Q6X5S7_Sanofi_Pasteur_119,-0.86065584
Q6X5S7_Sanofi_Pasteur_120,-0.439327
Q6X5S7_Sanofi_Pasteur_121,-0.5309494
Q6X5S7_Sanofi_Pasteur_122,-0.0101215765
Q6X5S7_Sanofi_Pasteur_123,0.21943446
Q6X5S7_Sanofi_Pasteur_124,0.44126776
Q6X5S7_Sanofi_Pasteur_125,-0.011434983
Q6X5S7_Sanofi_Pasteur_126,0.5566033
Q6X5S7_Sanofi_Pasteur_127,0.14434333
Q6X5S7_Sanofi_Pasteur_128,-0.20543452
Q6X5S7_Sanofi_Pasteur_129,-0.41961265
Q6X5S7_Sanofi_Pasteur_130,-0.27860215
Q6X5S7_Sanofi_Pasteur_131,0.56880176
Q6X5S7_Sanofi_Pasteur_132,-0.08707237
Q6X5S7_Sanofi_Pasteur_133,0.05562283
P81630_VINS_Africa_1,-0.44732332
P81630_VINS_Africa_2,-0.24552651
P81630_VINS_Africa_3,-0.31224188
P81630_VINS_Africa_4,-0.11800985
P81630_VINS_Africa_5,-0.587782
P81630_VINS_Africa_6,-0.53437775
P81630_VINS_Africa_7,-0.39916077
P81630_VINS_Africa_8,-0.24981816
P81630_VINS_Africa_9,0.024395533
P81630_VINS_Africa_10,-0.1813982
P81630_VINS_Africa_11,-0.51872206
P81630_VINS_Africa_12,-0.20071132
P81630_VINS_Africa_13,0.14465511
P81630_VINS_Africa_14,0.1089761
P81630_VINS_Africa_15,-0.34106216
P81630_VINS_Africa_16,-0.6012114
P81630_VINS_Africa_17,-0.7677644
P81630_VINS_Africa_18,-0.8717434
P81630_VINS_Africa_19,-0.7041856
P81630_VINS_Africa_20,-0.60294706
P81630_VINS_Africa_21,-0.55206007
P81630_VINS_Africa_22,-0.37499544
P81630_VINS_Africa_23,-0.6927936
P81630_VINS_Africa_24,-0.13813098
P81630_VINS_Africa_25,-0.05428287
P81630_VINS_Africa_26,0.046489332
P81630_VINS_Africa_27,-0.3167628
P81630_VINS_Africa_28,-0.16912046
P81630_VINS_Africa_29,0.5886997
P81630_VINS_Africa_30,0.7251187
P81630_VINS_Africa_33,1.1100714
P81630_VINS_Africa_34,1.2337842
P81630_VINS_Africa_35,0.7322683
P81630_VINS_Africa_36,1.0859996
P81630_VINS_Africa_37,1.4231623
P81630_VINS_Africa_38,0.9050869
P81630_VINS_Africa_39,0.9765077
P81630_VINS_Africa_40,0.7249118
P81630_VINS_Africa_41,0.36477625
P81630_VINS_Africa_42,-0.32931232
P81630_VINS_Africa_43,-0.31364983
P81630_VINS_Africa_44,-0.14361256
P81630_VINS_Africa_45,0.26645818
P81630_VINS_Africa_46,-0.10843657
P81630_VINS_Africa_47,-0.25238806
P81630_VINS_Africa_48,1.0188093
P81630_VINS_Africa_49,1.1260993
P81630_VINS_Africa_50,0.93471056
P81630_VINS_Africa_51,1.0067909
P81630_VINS_Africa_52,1.7161847
Q5EE07_VINS_Africa_1,-0.44732332
Q5EE07_VINS_Africa_2,-0.24552651
Q5EE07_VINS_Africa_3,-0.31224188
Q5EE07_VINS_Africa_4,-0.11800985
Q5EE07_VINS_Africa_5,-0.587782
Q5EE07_VINS_Africa_6,-0.53437775
Q5EE07_VINS_Africa_7,-0.39916077
Q5EE07_VINS_Africa_8,-0.24981816
Q5EE07_VINS_Africa_9,0.024395533
Q5EE07_VINS_Africa_10,-0.1813982
Q5EE07_VINS_Africa_11,-0.51872206
Q5EE07_VINS_Africa_12,-0.20071132
Q5EE07_VINS_Africa_13,0.14465511
Q5EE07_VINS_Africa_14,0.1089761
Q5EE07_VINS_Africa_15,0.54310614
Q5EE07_VINS_Africa_16,0.406454
Q5EE07_VINS_Africa_17,-0.06538719
Q5EE07_VINS_Africa_18,0.09342827
Q5EE07_VINS_Africa_19,0.41217336
Q5EE07_VINS_Africa_20,0.8877037
Q5EE07_VINS_Africa_21,1.0914903
Q5EE07_VINS_Africa_22,0.8661293
Q5EE07_VINS_Africa_23,0.1856306
Q5EE07_VINS_Africa_24,1.2448863
Q5EE07_VINS_Africa_25,0.78316486
Q5EE07_VINS_Africa_26,0.78845656
Q5EE07_VINS_Africa_33,0.21392629
Q5EE07_VINS_Africa_34,0.03807707
Q5EE07_VINS_Africa_35,-0.35042283
Q5EE07_VINS_Africa_36,-0.43176427
Q5EE07_VINS_Africa_37,-0.12161644
Q5EE07_VINS_Africa_38,0.09275907
Q5EE07_VINS_Africa_39,0.11888696
Q5EE07_VINS_Africa_40,-0.021621104
Q5EE07_VINS_Africa_41,0.31115156
Q5EE07_VINS_Africa_42,-0.2318378
Q5EE07_VINS_Africa_43,-0.40875658
Q5EE07_VINS_Africa_44,-0.04387613
Q5EE07_VINS_Africa_45,0.53830844
Q5EE07_VINS_Africa_46,-0.2817995
Q5EE07_VINS_Africa_47,-0.36556876
Q5EE07_VINS_Africa_48,0.37443513
Q5EE07_VINS_Africa_49,-0.35322586
Q9PRP9_VINS_Africa_1,-0.42231524
Q9PRP9_VINS_Africa_2,-0.6273153
Q9PRP9_VINS_Africa_3,-0.13757075
Q9PRP9_VINS_Africa_4,-0.5775331
Q9PRP9_VINS_Africa_5,-0.71785593
Q9PRP9_VINS_Africa_6,-0.51529914
Q9PRP9_VINS_Africa_7,-0.41541988
P0DMT3_VINS_Africa_10,-0.008269966
P0DMT3_VINS_Africa_12,-0.77853626
P0DMT3_VINS_Africa_13,-0.5060864
P0DMT3_VINS_Africa_14,-0.3706895
P0DMT3_VINS_Africa_15,-0.29276153
P0DMT3_VINS_Africa_16,-0.13903278
P0DMT3_VINS_Africa_17,-0.014387969
P0DMT3_VINS_Africa_18,-0.22216626
P0DMT3_VINS_Africa_19,0.7998153
P0DMT3_VINS_Africa_20,0.8793664
P0DMT3_VINS_Africa_21,1.0178593
P0DMT3_VINS_Africa_22,1.1008157
P0DMT3_VINS_Africa_23,1.1078223
P0DMT3_VINS_Africa_24,1.025318
P0DMT3_VINS_Africa_25,0.8953177
P0DMT3_VINS_Africa_26,1.1381325
P0DMT3_VINS_Africa_27,0.51704264
P0DMT3_VINS_Africa_28,0.4118411
P0DMT3_VINS_Africa_29,0.4854422
P0DMT3_VINS_Africa_30,0.24655518
P0DMT3_VINS_Africa_31,0.19762816
P0DMT3_VINS_Africa_32,-0.43163893
P0DMT3_VINS_Africa_33,-0.6057381
P0DMT3_VINS_Africa_34,-0.57230604
P0DMT3_VINS_Africa_35,-0.7337232
P0DMT3_VINS_Africa_36,-0.99634534
P0DMT3_VINS_Africa_37,-0.5725678
P0DMT3_VINS_Africa_39,-0.56169796
P0DMT3_VINS_Africa_40,-0.50715077
P0DMT3_VINS_Africa_41,-0.5675737
P0DMT3_VINS_Africa_42,-0.4948659
P0DMT3_VINS_Africa_43,-0.55016947
P0DMT3_VINS_Africa_44,0.20509572
P0DMT3_VINS_Africa_45,0.18894787
P0DMT3_VINS_Africa_46,-0.085156634
P0DMT3_VINS_Africa_47,0.31910962
P0DMT3_VINS_Africa_48,0.5481744
P0DMT3_VINS_Africa_49,1.3878753
P0DMT3_VINS_Africa_50,1.4377437
P0DMT3_VINS_Africa_51,1.6262637
P0DMT3_VINS_Africa_52,1.994685
P0DMT3_VINS_Africa_53,1.6928214
P0DMT3_VINS_Africa_54,1.946878
P0DMT3_VINS_Africa_55,1.9342588
P0DMT3_VINS_Africa_56,1.6901739
P0DMT3_VINS_Africa_57,2.9618642
P0DMT3_VINS_Africa_58,3.465542
P0DMT3_VINS_Africa_59,3.0837858
P0DMT3_VINS_Africa_60,3.409879
P0DMT3_VINS_Africa_61,3.6602664
P0DMT3_VINS_Africa_62,3.652946
P0DMT3_VINS_Africa_63,3.7529776
P0DMT3_VINS_Africa_64,3.9849117
P0DMT3_VINS_Africa_65,3.0383987
P0DMT3_VINS_Africa_66,2.968919
P0DMT3_VINS_Africa_67,1.1928996
P0DMT3_VINS_Africa_68,1.0713882
P0DMT3_VINS_Africa_69,0.7920316
P0DMT3_VINS_Africa_70,0.21666138
P0DMT3_VINS_Africa_73,0.084628485
P0DMT3_VINS_Africa_83,-0.37818903
P0DMT3_VINS_Africa_84,-0.59279853
P0DMT3_VINS_Africa_85,0.012421686
P0DMT3_VINS_Africa_87,-0.35812142
P0DMT3_VINS_Africa_91,0.21282855
P0DMT3_VINS_Africa_92,0.33062133
P0DMT3_VINS_Africa_93,0.25094426
P0DMT3_VINS_Africa_94,0.47189802
P0DMT3_VINS_Africa_95,0.37293878
P0DMT3_VINS_Africa_96,0.7177399
P0DMT3_VINS_Africa_97,1.1672441
P0DMT3_VINS_Africa_98,0.35109153
P0DMT3_VINS_Africa_99,0.52911985
P0DMT3_VINS_Africa_100,-0.22963832
P0DMT3_VINS_Africa_101,-0.29830155
P0DMT3_VINS_Africa_102,0.29951817
P0DMT3_VINS_Africa_103,0.18859486
P0DMT3_VINS_Africa_104,0.34726137
P0DMT3_VINS_Africa_105,0.77431005
P0DMT3_VINS_Africa_106,0.56780684
Q90ZZ9_VINS_Africa_27,1.1545457
Q90ZZ9_VINS_Africa_28,-0.037800107
Q90ZZ9_VINS_Africa_29,0.36020395
Q90ZZ9_VINS_Africa_30,0.36134934
Q90ZZ9_VINS_Africa_31,-0.6327897
Q90ZZ9_VINS_Africa_32,-0.7918455
Q90ZZ9_VINS_Africa_33,-0.76785654
Q90ZZ9_VINS_Africa_34,-0.5982236
Q90ZZ9_VINS_Africa_35,-0.28106
Q90ZZ9_VINS_Africa_36,1.719776
Q90ZZ9_VINS_Africa_37,1.2009579
Q90ZZ9_VINS_Africa_38,1.2143672
Q90ZZ9_VINS_Africa_39,0.91216177
Q90ZZ9_VINS_Africa_40,0.93965805
Q90ZZ9_VINS_Africa_41,1.4359528
Q90ZZ9_VINS_Africa_42,1.4012471
Q90ZZ9_VINS_Africa_43,1.38788
Q90ZZ9_VINS_Africa_44,0.9531468
Q90ZZ9_VINS_Africa_45,0.78141934
Q90ZZ9_VINS_Africa_46,0.66835886
Q90ZZ9_VINS_Africa_47,0.55876386
Q90ZZ9_VINS_Africa_48,0.35689327
Q90ZZ9_VINS_Africa_49,0.49210775
Q90ZZ9_VINS_Africa_50,0.057476394
Q90ZZ9_VINS_Africa_51,-0.34387714
Q90ZZ9_VINS_Africa_52,-0.4810019
Q90ZZ9_VINS_Africa_53,-0.8013886
Q90ZZ9_VINS_Africa_54,-0.71329594
Q90ZZ9_VINS_Africa_55,-0.66537666
Q90ZZ9_VINS_Africa_56,-0.6958201
Q90ZZ9_VINS_Africa_57,-0.6094697
Q90ZZ9_VINS_Africa_58,-0.91064
Q90ZZ9_VINS_Africa_59,-0.5829352
Q90ZZ9_VINS_Africa_60,-0.2900594
Q90ZZ9_VINS_Africa_61,0.5193451
Q90ZZ9_VINS_Africa_62,0.46986222
Q90ZZ9_VINS_Africa_63,0.5310526
Q90ZZ9_VINS_Africa_64,0.6718365
Q90ZZ9_VINS_Africa_65,0.78398925
Q90ZZ9_VINS_Africa_66,1.0615141
Q90ZZ9_VINS_Africa_67,0.59182906
Q90ZZ9_VINS_Africa_68,0.8389233
Q90ZZ9_VINS_Africa_69,0.32423195
Q90ZZ9_VINS_Africa_70,0.45907903
Q90ZZ9_VINS_Africa_71,1.0365015
Q90ZZ9_VINS_Africa_72,0.9255632
Q90ZZ9_VINS_Africa_73,1.1972197
Q90ZZ9_VINS_Africa_78,0.38300365
Q90ZZ9_VINS_Africa_79,0.73745024
Q90ZZ9_VINS_Africa_80,0.60616565
Q90ZZ9_VINS_Africa_81,1.2196388
Q90ZZ9_VINS_Africa_82,0.45073634
Q90ZZ9_VINS_Africa_83,0.28179204
Q90ZZ9_VINS_Africa_84,0.5554964
Q90ZZ9_VINS_Africa_85,0.5180445
Q90ZZ9_VINS_Africa_86,0.1344206
Q90ZZ9_VINS_Africa_87,0.044620708
Q90ZZ9_VINS_Africa_88,-0.09337662
Q90ZZ9_VINS_Africa_89,-0.15707095
Q90ZZ9_VINS_Africa_90,-0.2768783
Q90ZZ9_VINS_Africa_91,-0.30516386
Q90ZZ9_VINS_Africa_92,0.11536601
Q90ZZ9_VINS_Africa_109,1.2881562
Q90ZZ9_VINS_Africa_110,0.75805837
Q90ZZ9_VINS_Africa_111,0.51348007
Q90ZZ9_VINS_Africa_112,0.52689505
Q90ZZ9_VINS_Africa_113,0.7782795
Q90ZZ9_VINS_Africa_115,-0.59283197
Q90ZZ9_VINS_Africa_116,-0.5536407
Q90ZZ9_VINS_Africa_117,-0.5629764
Q90ZZ9_VINS_Africa_118,-0.67626697
Q90ZZ9_VINS_Africa_119,-0.7032416
Q90ZZ9_VINS_Africa_120,-0.33209765
Q90ZZ9_VINS_Africa_121,-0.63165367
Q90ZZ9_VINS_Africa_122,-0.46148443
Q90ZZ9_VINS_Africa_123,-0.5881122
Q7T2Q1_VINS_Africa_24,0.0069793426
Q7T2Q1_VINS_Africa_25,-0.29457143
Q7T2Q1_VINS_Africa_26,-0.24851324
Q7T2Q1_VINS_Africa_27,-0.35265082
Q7T2Q1_VINS_Africa_28,-0.42796415
Q7T2Q1_VINS_Africa_29,0.045355204
Q7T2Q1_VINS_Africa_30,-0.2765607
Q7T2Q1_VINS_Africa_31,0.015507694
Q7T2Q1_VINS_Africa_32,0.5703402
Q7T2Q1_VINS_Africa_33,0.19910976
Q7T2Q1_VINS_Africa_34,-0.3990405
Q7T2Q1_VINS_Africa_35,0.046701893
Q7T2Q1_VINS_Africa_36,0.1462776
Q7T2Q1_VINS_Africa_37,-0.0022045039
Q7T2Q1_VINS_Africa_38,0.8213496
Q7T2Q1_VINS_Africa_39,0.6918569
Q7T2Q1_VINS_Africa_40,0.19125511
Q7T2Q1_VINS_Africa_41,0.6158195
Q7T2Q1_VINS_Africa_42,0.5272889
Q7T2Q1_VINS_Africa_43,0.63333166
Q7T2Q1_VINS_Africa_44,1.0237186
Q7T2Q1_VINS_Africa_45,1.2806913
Q7T2Q1_VINS_Africa_46,1.4705329
Q7T2Q1_VINS_Africa_47,0.9793425
Q7T2Q1_VINS_Africa_48,0.6682084
Q7T2Q1_VINS_Africa_49,1.2188834
Q7T2Q1_VINS_Africa_50,1.3936695
Q7T2Q1_VINS_Africa_51,1.0168021
Q7T2Q1_VINS_Africa_52,0.89074415
Q7T2Q1_VINS_Africa_53,0.78525025
Q7T2Q1_VINS_Africa_54,0.62037957
Q7T2Q1_VINS_Africa_55,0.009011269
Q7T2Q1_VINS_Africa_56,1.2430048
Q7T2Q1_VINS_Africa_57,0.7968713
