ID,Signal
Q3BER2_Inosan_55,1.423369
Q3BER2_Inosan_56,1.3508297
Q3BER2_Inosan_57,1.4078324
Q3BER2_Inosan_58,0.6948869
Q3BER2_Inosan_59,0.4229
Q3BER2_Inosan_60,0.7682029
Q3BER2_Inosan_61,0.25994277
Q3BER2_Inosan_62,0.56802905
Q3BER2_Inosan_63,0.53679824
Q3BER2_Inosan_64,0.55056643
Q3BER2_Inosan_65,0.16985002
Q3BER2_Inosan_66,-0.30676687
Q3BER2_Inosan_67,0.394264
Q3BER2_Inosan_68,0.7726252
Q3BER2_Inosan_69,0.73788655
Q3BER2_Inosan_70,-0.26897484
Q3BER2_Inosan_71,-0.25020337
Q3BER2_Inosan_72,-0.30632773
Q3BER2_Inosan_73,-0.28128585
Q3BER2_Inosan_74,-0.9620236
Q3BER2_Inosan_75,-0.12950604
Q3BER2_Inosan_76,0.52747345
Q3BER2_Inosan_77,0.8207729
Q3BER2_Inosan_78,0.8279607
Q3BER2_Inosan_79,0.9971566
Q3BER2_Inosan_80,1.0921633
Q3BER2_Inosan_81,1.3052677
Q3BER2_Inosan_82,0.7302573
Q3BER2_Inosan_83,0.6659019
Q3BER2_Inosan_84,0.6720257
Q3BER2_Inosan_85,0.669626
Q3BER2_Inosan_86,0.7892506
Q3BER2_Inosan_87,0.90933716
Q3BER2_Inosan_88,0.9034232
Q3BER2_Inosan_89,0.31620923
Q3BER2_Inosan_90,0.05143875
Q3BER2_Inosan_91,0.17611004
Q3BER2_Inosan_92,0.9210539
Q3BER2_Inosan_93,0.8831333
Q3BER2_Inosan_94,0.052508116
Q3BER2_Inosan_95,1.0644562
Q3BER2_Inosan_96,1.0467738
Q6X1T6_Inosan_1,0.33534005
Q6X1T6_Inosan_2,0.53353345
Q6X1T6_Inosan_3,0.5148355
Q6X1T6_Inosan_4,0.9015815
Q6X1T6_Inosan_5,0.74466145
Q6X1T6_Inosan_23,1.0527184
Q6X1T6_Inosan_24,-0.28468212
Q6X1T6_Inosan_54,0.9706106
Q6X1T6_Inosan_55,0.4579405
Q6X1T6_Inosan_61,0.78363323
Q6X1T6_Inosan_62,0.6377908
Q6X1T6_Inosan_63,1.1837021
Q6X1T6_Inosan_64,1.4965452
Q6X1T6_Inosan_65,1.8611283
Q6X1T6_Inosan_66,1.9324734
Q6X1T6_Inosan_67,1.6834471
Q6X1T6_Inosan_68,1.7673389
Q6X1T6_Inosan_69,1.9956566
Q6X1T6_Inosan_167,1.7524382
Q6X1T6_Inosan_168,2.106036
Q6X1T6_Inosan_169,2.7000103
Q6X1T6_Inosan_170,2.6352944
Q6X1T6_Inosan_171,2.0329428
Q6X1T6_Inosan_172,2.6766353
Q6X1T6_Inosan_173,2.1228251
Q6X1T6_Inosan_174,2.1890335
Q6X1T6_Inosan_175,1.9196227
Q6X1T6_Inosan_232,0.43786418
Q6X1T6_Inosan_236,0.31071153
Q6X1T6_Inosan_237,0.25139892
Q6X1T6_Inosan_238,0.15593535
Q6X1T6_Inosan_239,0.26863664
Q6X1T6_Inosan_240,-0.03250117
Q6X1T6_Inosan_242,0.49438623
Q6X1T6_Inosan_243,0.2888052
Q6X1T6_Inosan_244,0.11579183
Q6X1T6_Inosan_245,0.4146402
Q6X1T6_Inosan_246,-0.22260945
Q6X1T6_Inosan_247,-0.17024413
Q6X1T6_Inosan_248,-0.15884647
Q6X1T6_Inosan_249,0.39056706
Q6X1T6_Inosan_250,0.11401276
Q6X1T6_Inosan_251,-0.24081516
Q6X1T6_Inosan_252,0.00544259
Q6X1T6_Inosan_253,0.10784754
Q6X1T6_Inosan_254,0.21881965
Q6X1T6_Inosan_255,0.3832615
Q6X1T6_Inosan_256,0.2930582
Q6X1T6_Inosan_257,0.9295151
Q6X1T6_Inosan_263,0.17682664
Q6X1T6_Inosan_264,0.2751621
Q6X1T6_Inosan_265,0.20740747
Q6X1T6_Inosan_266,0.5594717
Q6X1T6_Inosan_267,1.2379056
Q6X1T6_Inosan_268,1.2075633
Q6X1T6_Inosan_269,0.9939579
Q6X1T6_Inosan_272,-0.32816073
Q6X1T6_Inosan_274,0.5399711
Q6X1T6_Inosan_275,1.2926673
Q6X1T6_Inosan_276,0.5608592
Q6X1T6_Inosan_277,-0.013287835
Q6X1T6_Inosan_278,-0.060414203
Q6X1T6_Inosan_279,0.998633
Q6X1T6_Inosan_280,0.99972045
Q6X1T6_Inosan_281,1.0665036
Q6X1T6_Inosan_282,0.24603692
Q6X1T6_Inosan_283,0.063586056
Q6X1T6_Inosan_284,0.7878566
Q6X1T6_Inosan_285,1.3977487
Q6X1T6_Inosan_286,0.58471835
Q6X1T6_Inosan_287,0.91940784
Q6X1T6_Inosan_297,0.5446223
Q6X1T6_Inosan_298,1.3971972
Q6X1T6_Inosan_299,1.1583477
Q6X1T6_Inosan_300,0.7468555
Q6X1T6_Inosan_301,0.41128224
Q6X1T6_Inosan_302,0.5330075
Q6X1T6_Inosan_303,0.086881846
Q6X1T6_Inosan_304,0.21790084
Q6X1T6_Inosan_305,0.15679571
Q6X1T6_Inosan_306,0.18413317
Q6X1T6_Inosan_307,0.21488175
Q6X1T6_Inosan_308,0.50987947
Q6X1T6_Inosan_309,0.7818171
Q6X1T6_Inosan_310,0.74455774
Q6X1T6_Inosan_311,0.58743465
Q6X1T6_Inosan_312,0.6495056
Q6X1T6_Inosan_314,0.1998033
Q6X1T6_Inosan_315,0.103543
Q6X1T6_Inosan_316,0.016268846
Q6X1T6_Inosan_317,0.056456
Q6X1T6_Inosan_318,0.20573851
Q6X1T6_Inosan_319,0.36861983
Q6X1T6_Inosan_320,0.22463757
Q6X1T6_Inosan_321,0.13056034
Q6X1T6_Inosan_322,0.06888781
Q6X1T6_Inosan_323,-0.07293408
Q6X1T6_Inosan_324,-0.22755828
Q6X1T6_Inosan_325,0.36125913
Q6X1T6_Inosan_326,0.98082805
Q6X1T6_Inosan_327,1.2264358
Q6X1T6_Inosan_328,1.3707765
Q6X1T6_Inosan_329,0.58930767
Q6X1T6_Inosan_330,0.7808807
Q6X1T6_Inosan_331,0.95838916
Q6X1T6_Inosan_332,0.9303986
Q6X1T6_Inosan_334,0.44637573
Q6X1T6_Inosan_335,0.2018873
Q6X1T6_Inosan_336,0.32874066
Q6X1T6_Inosan_337,0.50984526
Q6X1T6_Inosan_338,0.28137487
Q6X1T6_Inosan_339,0.5469341
Q6X1T6_Inosan_340,0.25451532
Q6X1T6_Inosan_341,0.3414144
Q6X1T6_Inosan_342,0.14698033
Q6X1T6_Inosan_343,0.06413899
Q6X1T6_Inosan_344,0.5362083
Q6X1T6_Inosan_345,0.51713514
Q6X1T6_Inosan_346,0.6978805
Q6X1T6_Inosan_347,0.23355827
Q6X1T6_Inosan_348,0.56192076
Q6X1T6_Inosan_349,0.59365284
Q6X1T6_Inosan_350,0.49679473
Q6X1T6_Inosan_351,0.60865235
Q6X1T6_Inosan_352,0.86195767
Q6X1T6_Inosan_353,0.5987766
Q6X1T6_Inosan_354,0.37061965
Q6X1T6_Inosan_355,0.5424833
Q6X1T6_Inosan_359,0.65915775
Q6X1T6_Inosan_360,0.6014676
Q6X1T6_Inosan_361,0.57536805
Q6X1T6_Inosan_362,0.69090915
Q6X1T6_Inosan_363,1.461847
Q6X1T6_Inosan_364,1.2876687
Q6X1T6_Inosan_366,1.1811787
Q6X1T6_Inosan_367,0.532524
Q6X1T6_Inosan_368,0.5302018
Q6X1T6_Inosan_369,0.7915286
Q6X1T6_Inosan_370,0.84845126
Q6X1T6_Inosan_371,0.42407247
Q6X1T6_Inosan_372,0.71202135
Q6X1T6_Inosan_373,0.9783194
Q6X1T6_Inosan_374,0.79434097
Q6X1T6_Inosan_375,0.68817544
Q6X1T6_Inosan_376,0.76504004
Q6X1T6_Inosan_377,0.9636028
Q6X1T6_Inosan_378,0.69440424
Q6X1T6_Inosan_379,0.19023588
Q6X1T6_Inosan_380,0.19715343
Q6X1T6_Inosan_381,0.32972673
Q6X1T6_Inosan_382,0.42072716
Q6X1T6_Inosan_383,0.8979069
Q6X1T6_Inosan_384,1.3597023
Q6X1T6_Inosan_385,0.85835564
Q6X1T6_Inosan_386,0.42081848
Q6X1T6_Inosan_387,-0.20084375
Q6X1T6_Inosan_388,0.4130151
Q6X1T6_Inosan_389,0.58805156
Q6X1T6_Inosan_390,0.3710899
Q6X1T6_Inosan_391,0.17206523
Q6X1T6_Inosan_392,0.24239984
Q6X1T6_Inosan_393,0.39616823
Q6X1T6_Inosan_394,0.46446815
Q6X1T6_Inosan_395,0.0792862
Q6X1T6_Inosan_396,0.6610421
Q6X1T6_Inosan_397,0.8098768
Q6X1T6_Inosan_398,0.3735308
Q6X1T6_Inosan_399,-0.34913412
Q6X1T6_Inosan_400,-0.046602722
Q6X1T6_Inosan_401,-0.5829296
Q6X1T6_Inosan_402,-0.8537046
Q6X1T6_Inosan_403,-0.96148753
Q6X1T6_Inosan_404,-0.89554286
Q6X1T6_Inosan_425,0.46546707
Q6X1T6_Inosan_426,-0.07534264
Q6X1T6_Inosan_427,-0.19940473
Q6X1T6_Inosan_428,0.49713942
Q6X1T6_Inosan_429,0.5896486
Q6X1T6_Inosan_430,0.61226404
Q6X1T6_Inosan_431,0.55509424
Q6X1T6_Inosan_432,0.6121564
Q6X1T6_Inosan_433,-0.043916933
Q6X1T6_Inosan_434,-0.10603349
Q6X1T6_Inosan_435,0.6292523
Q6X1T6_Inosan_436,0.5829418
Q6X1T6_Inosan_437,0.21854973
Q6X1T6_Inosan_438,0.3178006
Q6X1T6_Inosan_439,-0.2870765
Q6X1T6_Inosan_440,-0.32125685
Q6X1T6_Inosan_441,-0.2819288
Q6X1T6_Inosan_442,-0.25448585
Q6X1T6_Inosan_443,0.5785043
Q6X1T6_Inosan_444,0.41457516
Q6X1T6_Inosan_445,0.48663685
Q6X1T6_Inosan_446,0.68280125
Q6X1T6_Inosan_447,0.47984436
Q6X1T6_Inosan_448,1.0456654
Q6X1T6_Inosan_449,1.0423102
Q6X1T6_Inosan_450,0.7521235
Q6X1T6_Inosan_451,0.51942134
Q6X1T6_Inosan_452,0.29293877
Q6X1T6_Inosan_453,1.1495918
Q6X1T6_Inosan_456,1.0347109
Q6X1T6_Inosan_457,1.810558
Q6X1T6_Inosan_458,0.91984856
Q6X1T6_Inosan_459,0.92589295
Q6X1T6_Inosan_460,0.79881895
Q6X1T6_Inosan_461,-0.5189091
Q6X1T6_Inosan_462,-0.0943359
Q6X1T6_Inosan_463,-1.1082933
Q6X1T6_Inosan_464,-1.1736892
Q6X1T6_Inosan_465,-0.4256139
Q6X1T6_Inosan_466,0.0591591
Q6X1T6_Inosan_468,0.1725843
Q6X1T6_Inosan_471,0.97336173
Q6X1T6_Inosan_472,0.6917976
Q6X1T6_Inosan_473,0.8881861
Q6X1T6_Inosan_474,1.5224377
Q6X1T6_Inosan_483,0.60943365
Q6X1T6_Inosan_485,0.8112321
Q6X1T6_Inosan_488,1.0129396
Q6X1T6_Inosan_489,0.6324351
Q6X1T6_Inosan_490,1.1660281
Q6X1T6_Inosan_491,0.98923755
Q6X1T6_Inosan_492,0.7178489
Q6X1T6_Inosan_493,0.70661247
Q6X1T6_Inosan_494,0.8090638
Q6X1T6_Inosan_495,0.8551004
Q6X1T6_Inosan_497,0.68016946
Q6X1T6_Inosan_500,0.9360397
Q6X5S5_Inosan_24,0.58640575
Q6X5S5_Inosan_25,1.9440264
Q6X5S5_Inosan_26,1.3934609
Q6X5S5_Inosan_27,-0.4611349
Q6X5S5_Inosan_28,-0.6606915
Q6X5S5_Inosan_29,-0.4489985
Q6X5S5_Inosan_30,-0.8139162
Q6X5S5_Inosan_31,-0.4890093
Q6X5S5_Inosan_32,-0.2279123
Q6X5S5_Inosan_33,-0.37951055
Q6X5S5_Inosan_34,-0.7993828
Q6X5S5_Inosan_35,-0.14051604
Q6X5S5_Inosan_36,0.008312531
Q6X5S5_Inosan_37,0.2633815
Q6X5S5_Inosan_38,0.5150558
Q6X5S5_Inosan_39,0.39039654
Q6X5S5_Inosan_40,-0.051442273
Q6X5S5_Inosan_41,0.16406566
Q6X5S5_Inosan_42,0.42550722
Q6X5S5_Inosan_43,0.86912966
Q6X5S5_Inosan_44,0.81906426
Q6X5S5_Inosan_45,0.7248751
Q6X5S5_Inosan_46,0.927016
Q6X5S5_Inosan_47,0.6313709
Q6X5S5_Inosan_48,0.6773087
Q6X5S5_Inosan_49,0.47059575
Q6X5S5_Inosan_50,0.18609263
Q6X5S5_Inosan_51,0.23543
Q6X5S5_Inosan_52,-0.040153258
Q6X5S5_Inosan_53,-0.30317363
Q6X5S5_Inosan_54,0.07981029
Q6X5S5_Inosan_55,-0.01958175
Q6X5S5_Inosan_56,0.096363395
Q6X5S5_Inosan_57,0.014902063
Q6X5S5_Inosan_58,-0.14129272
Q6X5S5_Inosan_59,-0.02388909
Q6X5S5_Inosan_60,-0.35866722
Q6X5S5_Inosan_61,-0.53686965
Q6X5S5_Inosan_67,-0.27275288
Q6X5S5_Inosan_83,-0.7585106
Q6X5S5_Inosan_86,-0.98088014
Q6X5S5_Inosan_87,-1.1234621
Q6X5S5_Inosan_88,-1.2367206
Q6X5S5_Inosan_89,-1.0968151
Q6X5S5_Inosan_90,-1.0483605
Q6X5S5_Inosan_91,-1.0286427
Q6X5S5_Inosan_92,-1.0666269
Q6X5S5_Inosan_93,-1.2271653
Q6X5S5_Inosan_94,-0.6502174
Q6X5S5_Inosan_95,-0.8164705
Q6X5S5_Inosan_96,-0.62620914
Q6X5S5_Inosan_97,-0.58927226
Q6X5S5_Inosan_98,1.4006581
Q6X5S5_Inosan_99,1.4741768
Q6X5S5_Inosan_100,0.9781443
Q6X5S5_Inosan_101,0.9995049
Q6X5S5_Inosan_102,1.5109599
Q6X5S5_Inosan_103,1.5093812
Q6X5S5_Inosan_104,1.6287546
Q6X5S5_Inosan_105,1.8840398
Q6X5S5_Inosan_106,1.0477177
Q6X5S5_Inosan_107,0.8503293
Q6X5S5_Inosan_108,0.5852454
Q6X5S5_Inosan_109,0.14488369
Q6X5S5_Inosan_110,-0.61349416
Q6X5S5_Inosan_111,-0.43661672
Q6X5S5_Inosan_112,-1.1101472
Q6X5S5_Inosan_113,-0.8713145
Q6X5S5_Inosan_114,-0.85756683
Q6X5S5_Inosan_115,-0.34050184
Q6X5S5_Inosan_116,-0.65529287
Q6X5S5_Inosan_117,-0.7951566
Q6X5S5_Inosan_118,-0.9742788
Q6X5S5_Inosan_119,-0.726398
Q6X5S5_Inosan_120,-0.7663932
Q6X5S5_Inosan_121,-0.31064487
Q6X5S5_Inosan_122,-0.58958745
Q6X5S5_Inosan_123,-0.44065407
Q6X5S5_Inosan_124,-0.39495972
Q6X5S5_Inosan_125,-0.55948734
Q6X5S5_Inosan_126,0.28914005
Q6X5S5_Inosan_127,-0.7089211
Q6X5S5_Inosan_128,-0.7258091
Q6X5S5_Inosan_129,-0.85630214
Q6X5S5_Inosan_130,-0.5408218
Q6X5S5_Inosan_131,-0.3207896
Q6X5S5_Inosan_132,-0.6167009
Q6X5S5_Inosan_133,-0.33103397
Q6X5S7_Inosan_24,-0.21890979
Q6X5S7_Inosan_25,0.77844703
Q6X5S7_Inosan_26,1.3585929
Q6X5S7_Inosan_27,0.4017199
Q6X5S7_Inosan_28,0.8234092
Q6X5S7_Inosan_29,1.051569
Q6X5S7_Inosan_30,0.3801871
Q6X5S7_Inosan_31,1.1930109
Q6X5S7_Inosan_32,2.026697
Q6X5S7_Inosan_33,0.8653288
Q6X5S7_Inosan_34,0.5906559
Q6X5S7_Inosan_35,0.9822382
Q6X5S7_Inosan_36,0.8968314
Q6X5S7_Inosan_37,0.31269526
Q6X5S7_Inosan_38,1.1939303
Q6X5S7_Inosan_40,0.78385377
Q6X5S7_Inosan_41,0.5851797
Q6X5S7_Inosan_42,1.2651136
Q6X5S7_Inosan_43,0.8092561
Q6X5S7_Inosan_44,1.1513219
Q6X5S7_Inosan_45,1.5574856
Q6X5S7_Inosan_46,1.3898432
Q6X5S7_Inosan_47,0.73509836
Q6X5S7_Inosan_48,0.8829371
Q6X5S7_Inosan_49,0.78177536
Q6X5S7_Inosan_50,0.37471488
Q6X5S7_Inosan_51,-0.28534263
Q6X5S7_Inosan_52,0.23852596
Q6X5S7_Inosan_53,-0.64720225
Q6X5S7_Inosan_54,-0.17165814
Q6X5S7_Inosan_55,-0.85051596
Q6X5S7_Inosan_56,-1.0028673
Q6X5S7_Inosan_57,-0.47857583
Q6X5S7_Inosan_58,-0.8627801
Q6X5S7_Inosan_59,-0.24172662
Q6X5S7_Inosan_82,-0.3901596
Q6X5S7_Inosan_83,-0.04468729
Q6X5S7_Inosan_84,0.51432467
Q6X5S7_Inosan_85,-0.17613238
Q6X5S7_Inosan_86,-0.5616114
Q6X5S7_Inosan_87,-1.0998868
Q6X5S7_Inosan_88,-0.93864536
Q6X5S7_Inosan_89,-1.0824183
Q6X5S7_Inosan_90,-1.0958289
Q6X5S7_Inosan_91,-0.22968915
Q6X5S7_Inosan_92,0.46345797
Q6X5S7_Inosan_93,0.23076028
Q6X5S7_Inosan_94,-0.16042313
Q6X5S7_Inosan_95,-0.12136613
Q6X5S7_Inosan_96,0.42031598
Q6X5S7_Inosan_97,-0.052682057
Q6X5S7_Inosan_98,1.8044257
Q6X5S7_Inosan_99,1.8341925
Q6X5S7_Inosan_100,1.5079134
Q6X5S7_Inosan_101,1.3973885
Q6X5S7_Inosan_102,1.7523395
Q6X5S7_Inosan_103,1.9103986
Q6X5S7_Inosan_104,2.1876836
Q6X5S7_Inosan_105,2.2770152
Q6X5S7_Inosan_106,1.7360829
Q6X5S7_Inosan_107,0.95466745
Q6X5S7_Inosan_108,0.78244984
Q6X5S7_Inosan_109,-0.25289643
Q6X5S7_Inosan_110,0.060213655
Q6X5S7_Inosan_111,-0.23393446
Q6X5S7_Inosan_112,-0.37423775
Q6X5S7_Inosan_113,-0.06951421
Q6X5S7_Inosan_114,0.38961893
Q6X5S7_Inosan_115,-0.1537238
Q6X5S7_Inosan_116,-1.0067116
Q6X5S7_Inosan_117,-0.16673827
Q6X5S7_Inosan_118,-0.41584018
Q6X5S7_Inosan_119,-1.0207022
Q6X5S7_Inosan_120,-0.7540097
Q6X5S7_Inosan_121,-0.6653806
Q6X5S7_Inosan_122,-0.62556505
Q6X5S7_Inosan_123,-0.30824783
Q6X5S7_Inosan_124,0.04407361
Q6X5S7_Inosan_125,0.38942355
Q6X5S7_Inosan_126,-0.102270566
Q6X5S7_Inosan_127,-0.59301853
Q6X5S7_Inosan_128,-0.700387
Q6X5S7_Inosan_129,-0.80730283
Q6X5S7_Inosan_130,-1.0147761
Q6X5S7_Inosan_131,-0.845402
Q6X5S7_Inosan_132,-0.8577622
Q6X5S7_Inosan_133,-0.54507506
P81630_Premium_1,-0.2923258
P81630_Premium_2,-0.1820602
P81630_Premium_3,-0.211027
P81630_Premium_4,-0.2005483
P81630_Premium_5,-0.6485096
P81630_Premium_6,-0.65705645
P81630_Premium_7,-0.5220568
P81630_Premium_8,-0.2457864
P81630_Premium_9,0.21656212
P81630_Premium_10,-0.050854802
P81630_Premium_11,-0.44814676
P81630_Premium_12,-0.3668613
P81630_Premium_13,0.10425876
P81630_Premium_14,-0.11116023
P81630_Premium_15,-0.4715487
P81630_Premium_16,-0.70358384
P81630_Premium_17,-0.9329082
P81630_Premium_18,-0.90146995
P81630_Premium_19,-0.8953029
P81630_Premium_20,-0.61076427
P81630_Premium_21,-0.49297392
P81630_Premium_22,-0.46593094
P81630_Premium_23,-0.54746103
P81630_Premium_24,0.5067197
P81630_Premium_25,0.1996856
P81630_Premium_26,0.33168042
P81630_Premium_27,-0.28599653
P81630_Premium_28,-0.14561754
P81630_Premium_29,-0.10264553
P81630_Premium_30,0.6320838
P81630_Premium_33,2.5489638
P81630_Premium_34,3.16378
P81630_Premium_35,2.996555
P81630_Premium_36,3.0641773
P81630_Premium_37,3.0700953
P81630_Premium_38,2.6828556
P81630_Premium_39,1.9563797
P81630_Premium_40,0.5711324
P81630_Premium_41,0.20451777
P81630_Premium_42,-0.03228103
P81630_Premium_43,-0.30895922
P81630_Premium_44,0.013941348
P81630_Premium_45,0.3217624
P81630_Premium_46,0.09361106
P81630_Premium_47,-0.425576
P81630_Premium_48,0.89419484
P81630_Premium_49,1.2293645
P81630_Premium_50,1.3501756
P81630_Premium_51,1.0927064
P81630_Premium_52,1.3427763
Q5EE07_Premium_1,-0.2923258
Q5EE07_Premium_2,-0.1820602
Q5EE07_Premium_3,-0.211027
Q5EE07_Premium_4,-0.2005483
Q5EE07_Premium_5,-0.6485096
Q5EE07_Premium_6,-0.65705645
Q5EE07_Premium_7,-0.5220568
Q5EE07_Premium_8,-0.2457864
Q5EE07_Premium_9,0.21656212
Q5EE07_Premium_10,-0.050854802
Q5EE07_Premium_11,-0.44814676
Q5EE07_Premium_12,-0.3668613
Q5EE07_Premium_13,0.10425876
Q5EE07_Premium_14,-0.11116023
Q5EE07_Premium_15,0.45704612
Q5EE07_Premium_16,0.30775702
Q5EE07_Premium_17,-0.072190434
Q5EE07_Premium_18,-0.12698478
Q5EE07_Premium_19,0.06123662
Q5EE07_Premium_20,0.447679
Q5EE07_Premium_21,1.077959
Q5EE07_Premium_22,0.634706
Q5EE07_Premium_23,0.3430569
Q5EE07_Premium_24,1.5963398
Q5EE07_Premium_25,1.1862797
Q5EE07_Premium_26,1.2851285
Q5EE07_Premium_33,0.6863378
Q5EE07_Premium_34,0.31469393
Q5EE07_Premium_35,0.07078194
Q5EE07_Premium_36,-0.19855124
Q5EE07_Premium_37,-0.05252033
Q5EE07_Premium_38,-0.10463032
Q5EE07_Premium_39,0.20390429
Q5EE07_Premium_40,-0.20874834
Q5EE07_Premium_41,-0.004546091
Q5EE07_Premium_42,-0.060500383
Q5EE07_Premium_43,-0.19679044
Q5EE07_Premium_44,0.121784896
Q5EE07_Premium_45,0.4392247
Q5EE07_Premium_46,0.003769655
Q5EE07_Premium_47,-0.4875194
Q5EE07_Premium_48,0.2241202
Q5EE07_Premium_49,-0.22590876
Q9PRP9_Premium_1,-0.8829181
Q9PRP9_Premium_2,-0.8779937
Q9PRP9_Premium_3,-0.08912836
Q9PRP9_Premium_4,-0.58473825
Q9PRP9_Premium_5,-0.7081475
Q9PRP9_Premium_6,-0.540668
Q9PRP9_Premium_7,-0.75047636
P0DMT3_Premium_10,0.040807053
P0DMT3_Premium_12,-0.8268801
P0DMT3_Premium_13,-0.65157723
P0DMT3_Premium_14,-0.4708169
P0DMT3_Premium_15,-0.3154344
P0DMT3_Premium_16,-0.4364448
P0DMT3_Premium_17,0.17674634
P0DMT3_Premium_18,-0.11017753
P0DMT3_Premium_19,0.6274806
P0DMT3_Premium_20,0.7678201
P0DMT3_Premium_21,1.1220815
P0DMT3_Premium_22,0.98214173
P0DMT3_Premium_23,1.4515969
P0DMT3_Premium_24,2.4520211
P0DMT3_Premium_25,1.6881562
P0DMT3_Premium_26,2.1535268
P0DMT3_Premium_27,1.2660056
P0DMT3_Premium_28,1.1076436
P0DMT3_Premium_29,0.87409174
P0DMT3_Premium_30,0.79402244
P0DMT3_Premium_31,0.8284321
P0DMT3_Premium_32,0.32196012
P0DMT3_Premium_33,1.2220665
P0DMT3_Premium_34,0.20814332
P0DMT3_Premium_35,-0.7923739
P0DMT3_Premium_36,-1.1389534
P0DMT3_Premium_37,-0.86917675
P0DMT3_Premium_39,-0.7240087
P0DMT3_Premium_40,-0.5369673
P0DMT3_Premium_41,-0.3973561
P0DMT3_Premium_42,-0.2568311
P0DMT3_Premium_43,-0.46662888
P0DMT3_Premium_44,0.20871443
P0DMT3_Premium_45,0.40258572
P0DMT3_Premium_46,0.26594126
P0DMT3_Premium_47,0.37553155
P0DMT3_Premium_48,0.7741723
P0DMT3_Premium_49,1.3304572
P0DMT3_Premium_50,1.4317135
P0DMT3_Premium_51,1.9366145
P0DMT3_Premium_52,1.9663302
P0DMT3_Premium_53,1.2820424
P0DMT3_Premium_54,2.1489348
P0DMT3_Premium_55,2.1815565
P0DMT3_Premium_56,1.7573055
P0DMT3_Premium_57,3.4312856
P0DMT3_Premium_58,4.1369514
P0DMT3_Premium_59,3.8754468
P0DMT3_Premium_60,3.9473379
P0DMT3_Premium_61,4.362725
P0DMT3_Premium_62,4.3959136
P0DMT3_Premium_63,4.383982
P0DMT3_Premium_64,4.4156427
P0DMT3_Premium_65,3.702937
P0DMT3_Premium_66,3.5655327
P0DMT3_Premium_67,1.0144849
P0DMT3_Premium_68,1.4051251
P0DMT3_Premium_69,0.9986019
P0DMT3_Premium_70,0.05884625
P0DMT3_Premium_73,-0.095503
P0DMT3_Premium_83,-0.27857497
P0DMT3_Premium_84,-0.7511381
P0DMT3_Premium_85,-0.35695302
P0DMT3_Premium_87,-0.5593207
P0DMT3_Premium_91,0.5276767
P0DMT3_Premium_92,0.81371665
P0DMT3_Premium_93,0.8175198
P0DMT3_Premium_94,0.6148249
P0DMT3_Premium_95,0.47279462
P0DMT3_Premium_96,0.62891877
P0DMT3_Premium_97,0.6864723
P0DMT3_Premium_98,-0.4260605
P0DMT3_Premium_99,-0.20442002
P0DMT3_Premium_100,-0.6590036
P0DMT3_Premium_101,-0.53768337
P0DMT3_Premium_102,0.4453878
P0DMT3_Premium_103,0.17575218
P0DMT3_Premium_104,0.13972658
P0DMT3_Premium_105,1.5086699
P0DMT3_Premium_106,1.3441169
Q90ZZ9_Premium_27,-0.13478978
Q90ZZ9_Premium_28,-0.91196644
Q90ZZ9_Premium_29,-0.5583447
Q90ZZ9_Premium_30,-0.43242893
Q90ZZ9_Premium_31,-0.859205
Q90ZZ9_Premium_32,-0.8428261
Q90ZZ9_Premium_33,-0.77061844
Q90ZZ9_Premium_34,-0.5728047
Q90ZZ9_Premium_35,-0.30349737
Q90ZZ9_Premium_36,1.5088859
Q90ZZ9_Premium_37,1.2433561
Q90ZZ9_Premium_38,1.2587026
Q90ZZ9_Premium_39,0.5170003
Q90ZZ9_Premium_40,0.991881
Q90ZZ9_Premium_41,1.6650578
Q90ZZ9_Premium_42,1.2714105
Q90ZZ9_Premium_43,1.7063748
Q90ZZ9_Premium_44,1.0161732
Q90ZZ9_Premium_45,0.86624396
Q90ZZ9_Premium_46,0.8951582
Q90ZZ9_Premium_47,0.92913485
Q90ZZ9_Premium_48,0.35800552
Q90ZZ9_Premium_49,0.78147376
Q90ZZ9_Premium_50,0.48457173
Q90ZZ9_Premium_51,-0.24566747
Q90ZZ9_Premium_52,-0.95577335
Q90ZZ9_Premium_53,-0.90564585
Q90ZZ9_Premium_54,-0.94796
Q90ZZ9_Premium_55,-0.7845912
Q90ZZ9_Premium_56,-0.71658206
Q90ZZ9_Premium_57,-0.5355023
Q90ZZ9_Premium_58,-0.8088864
Q90ZZ9_Premium_59,-0.5863551
Q90ZZ9_Premium_60,-0.2627638
Q90ZZ9_Premium_61,0.5417229
Q90ZZ9_Premium_62,0.45464832
Q90ZZ9_Premium_63,0.5048635
Q90ZZ9_Premium_64,0.45191714
Q90ZZ9_Premium_65,0.50286794
Q90ZZ9_Premium_66,0.80051947
Q90ZZ9_Premium_67,0.19109605
Q90ZZ9_Premium_69,-0.36540893
Q90ZZ9_Premium_70,0.3723921
Q90ZZ9_Premium_71,0.4567073
Q90ZZ9_Premium_72,0.2732707
Q90ZZ9_Premium_73,1.1050746
Q90ZZ9_Premium_78,2.4731503
Q90ZZ9_Premium_79,2.9521837
Q90ZZ9_Premium_80,2.6494846
Q90ZZ9_Premium_81,3.1104007
Q90ZZ9_Premium_82,2.5796423
Q90ZZ9_Premium_83,2.1946785
Q90ZZ9_Premium_84,1.2758464
Q90ZZ9_Premium_85,0.52181435
Q90ZZ9_Premium_86,0.40239316
